,width,SRR999253,SRR999254,SRR999255
29186;NM_139473.4,2200,49,50,61
29187;NM_001202106.2,2200,66,73,70
29188;NM_139475.3,2200,66,73,70
29189;NR_133163.1,2200,27,27,18
2919;NM_058151.5,2200,76,80,68
29190;NM_001144403.2,2200,62,67,61
29191;NM_001144404.2,2200,62,67,61
29192;NM_139476.3,2200,62,67,61
29193;NM_167959.2,2200,62,67,61
29194;NM_167958.2,2200,84,62,73
29195;NM_167960.2,2200,32,37,23
29196;NM_167962.2,2200,27,24,20
29197;NM_167961.2,2200,42,39,27
29198;NM_139478.3,2200,10,6,7
29199;NM_001274406.1,2200,10,6,7
292;NM_143692.4,2200,64,50,53
2920;NR_123948.1,2200,4,0,3
29200;NM_001202107.2,2200,60,40,44
29201;NM_001274407.1,2200,60,40,44
29202;NM_139479.4,2200,60,40,44
29203;NM_001299994.1,2200,13,5,8
29204;NM_001144405.3,2200,38,29,40
29205;NM_167963.3,2200,38,29,40
29206;NM_001299995.1,2200,26,25,28
29207;NM_206257.3,2200,149,150,118
29208;NM_206256.3,2200,149,150,118
29209;NM_001104013.3,2200,93,88,83
2921;NM_133091.3,2200,1,1,0
29210;NM_206258.2,2200,93,88,83
29211;NM_079168.3,2200,6,6,4
29212;NM_139488.4,2200,41,36,49
29213;NM_001274412.1,2200,130,110,108
29214;NM_139491.2,2200,130,110,108
29215;NM_079169.3,2200,291,260,294
29216;NM_001274413.1,2200,190,122,146
29217;NM_139492.3,2200,190,122,146
29218;NM_167966.2,2200,190,122,146
29219;NR_124765.1,2200,2,0,1
2922;NM_001298485.1,2200,1,1,0
29220;NM_001274416.1,2200,6,11,11
29221;NM_001043115.3,2200,16,16,12
29222;NM_079170.6,2200,16,16,12
29223;NM_167967.4,2200,16,16,12
29224;NM_001202108.2,2200,16,16,12
29225;NM_001104015.4,2200,45,46,36
29226;NM_001259655.2,2200,45,46,36
29227;NM_001259656.2,2200,45,46,36
29228;NM_001202109.2,2200,45,46,36
29229;NM_001202110.2,2200,45,46,36
2923;NM_133092.3,2200,25,29,25
29230;NM_001169860.1,2200,92,83,88
29231;NM_079171.4,2200,92,83,88
29232;NM_139499.3,2200,16,12,11
29233;NM_001274417.1,2200,0,1,0
29234;NM_139500.2,2200,0,1,0
29235;NM_001299996.1,2200,4,4,7
29236;NM_139501.4,2200,9,7,14
29237;NM_001274418.2,2200,10,10,17
29238;NM_001169861.2,2200,14,8,10
29239;NM_139503.3,2200,14,8,10
2924;NR_123952.1,2200,0,0,0
29240;NM_001274420.2,2200,169,179,173
29241;NM_080263.4,2200,3,1,3
29242;NM_167971.2,2200,2,1,4
29243;NM_001274421.1,2200,2,1,4
29244;NM_139505.4,2200,141,120,125
29245;NM_167972.2,2200,135,123,118
29246;NM_167974.2,2200,210,198,195
29247;NM_206259.2,2200,210,198,195
29248;NM_139506.3,2200,175,163,150
29249;NM_167973.2,2200,175,163,150
2925;NM_133095.2,2200,62,68,55
29250;NM_139507.3,2200,80,61,52
29251;NM_001104017.2,2200,569,536,540
29252;NM_139510.4,2200,569,536,540
29253;NM_167979.3,2200,569,536,540
29254;NM_206260.3,2200,569,536,540
29255;NM_206261.3,2200,569,536,540
29256;NM_167976.3,2200,569,536,540
29257;NM_167977.3,2200,569,536,540
29258;NM_001104018.2,2200,454,411,422
29259;NM_167975.3,2200,454,411,422
2926;NM_001272760.1,2200,111,93,101
29260;NM_167978.3,2200,454,411,422
29261;NM_167981.2,2200,101,100,109
29262;NM_001104016.2,2200,7,6,8
29263;NM_167983.3,2200,7,6,8
29264;NM_167980.3,2200,7,6,8
29265;NM_167984.3,2200,15,21,16
29266;NM_167982.3,2200,36,39,37
29267;NR_001933.1,2200,498,486,507
29268;NA,2200,201,156,141
29269;NA,2200,159,107,113
2927;NM_167630.2,2200,6,8,6
29270;NA,2200,110,78,78
29271;NA,2200,62,43,34
29272;NA,2200,17,10,17
29273;NR_133164.1,2200,46,40,39
29274;NM_139515.5,2200,53,46,61
29275;NM_001144408.3,2200,103,95,121
29276;NM_001259661.2,2200,103,95,121
29277;NM_001274426.1,2200,103,95,121
29278;NM_001274427.2,2200,103,95,121
29279;NM_139517.3,2200,103,95,121
2928;NA,2200,18,27,20
29280;NM_079172.4,2200,98,91,115
29281;NM_001259662.1,2200,92,86,108
29282;NM_167990.3,2200,82,77,109
29283;NM_079173.5,2200,575,545,509
29284;NM_167991.2,2200,570,538,505
29285;NM_079174.2,2200,76,69,83
29286;NM_001299998.1,2200,43,35,38
29287;NM_167992.2,2200,43,35,38
29288;NM_167993.2,2200,43,35,38
29289;NM_167994.1,2200,42,35,39
2929;NM_001258814.2,2200,50,51,65
29290;NM_167996.2,2200,268,253,231
29291;NM_167995.2,2200,269,254,234
29292;NM_001274429.1,2200,25,14,15
29293;NM_001274430.1,2200,25,14,15
29294;NM_001274431.1,2200,25,14,15
29295;NM_139523.3,2200,25,14,15
29296;NM_206262.3,2200,25,14,15
29297;NM_001169863.1,2200,149,126,127
29298;NM_001299999.1,2200,149,126,127
29299;NM_001169862.1,2200,115,104,91
293;NM_166793.4,2200,64,50,53
2930;NM_080122.4,2200,50,51,65
29300;NM_167997.2,2200,61,56,40
29301;NM_139524.3,2200,13,8,6
29302;NM_139525.4,2200,1,0,0
29303;NM_001274433.1,2200,19,17,19
29304;NM_079175.4,2200,202,179,166
29305;NM_139528.3,2200,869,741,759
29306;NM_139533.4,2200,63,54,67
29307;NM_139535.4,2200,1366,1209,1258
29308;NM_168007.2,2200,1090,968,967
29309;NM_206263.4,2200,1090,968,967
2931;NM_001258813.1,2200,130,122,121
29310;NM_139536.4,2200,617,552,541
29311;NR_124767.1,2200,0,0,0
29312;NR_124768.1,2200,0,0,0
29313;NM_001259665.2,2200,0,0,0
29314;NR_048218.2,2200,0,0,0
29315;NR_124769.1,2200,0,0,0
29316;NR_133165.1,2200,0,0,0
29317;NR_048219.1,2200,1,0,0
29318;NA,2200,1,0,0
29319;NA,2200,1,0,0
2932;NM_133098.3,2200,545,412,487
29320;NM_139539.2,2200,7,7,5
29321;NM_168009.2,2200,7,7,5
29322;NM_206264.2,2200,9,13,11
29323;NM_001104021.3,2200,78,71,65
29324;NM_139540.3,2200,0,0,0
29325;NM_001259666.2,2200,0,0,0
29326;NM_001259667.2,2200,0,0,0
29327;NM_001259668.2,2200,0,0,0
29328;NM_139541.3,2200,0,0,0
29329;NM_001259669.1,2200,5,1,5
2933;NM_133099.2,2200,102,98,98
29330;NM_139542.3,2200,0,0,0
29331;NR_048221.1,2200,0,1,0
29332;NA,2200,0,1,0
29333;NA,2200,0,1,0
29334;NM_001274435.1,2200,37,45,54
29335;NM_139544.3,2200,37,45,54
29336;NM_168016.2,2200,37,45,54
29337;NM_168017.2,2200,37,45,54
29338;NM_168015.2,2200,37,45,54
29339;NM_168018.2,2200,3,3,1
2934;NM_133100.4,2200,113,139,135
29340;NM_001274436.1,2200,8,6,4
29341;NM_168019.4,2200,656,571,627
29342;NM_168020.3,2200,510,450,492
29343;NM_168021.3,2200,274,283,281
29344;NM_139546.3,2200,219,233,223
29345;NM_001169867.2,2200,25,23,30
29346;NM_139548.4,2200,25,23,30
29347;NM_168022.2,2200,47,49,38
29348;NM_168024.2,2200,342,279,267
29349;NM_168025.2,2200,342,279,267
2935;NM_001272762.2,2200,113,139,135
29350;NM_168026.2,2200,342,279,267
29351;NR_124770.1,2200,765,640,655
29352;NM_139551.3,2200,483,401,403
29353;NM_001202112.2,2200,38,46,42
29354;NM_001274439.1,2200,38,46,42
29355;NM_079176.3,2200,30,42,32
29356;NM_206265.3,2200,30,42,32
29357;NM_206266.3,2200,30,42,32
29358;NM_001104022.3,2200,8,6,4
29359;NM_001274438.1,2200,8,6,4
2936;NM_133101.4,2200,906,958,960
29360;NM_079177.4,2200,835,612,572
29361;NM_168030.2,2200,405,411,436
29362;NM_001169868.2,2200,84,48,62
29363;NM_139556.2,2200,84,48,62
29364;NM_001300000.1,2200,84,48,62
29365;NM_139557.2,2200,225,169,158
29366;NR_124771.1,2200,0,0,0
29367;NM_001382167.1,2200,205,194,210
29368;NM_139559.4,2200,205,194,210
29369;NM_001014556.4,2200,205,194,210
2937;NM_001169321.2,2200,21,22,23
29370;NM_001259674.1,2200,38,38,30
29371;NM_079179.3,2200,12,27,27
29372;NM_206267.2,2200,12,27,27
29373;NM_139561.3,2200,168,154,176
29374;NM_001274443.1,2200,168,154,176
29375;NM_139562.3,2200,168,154,176
29376;NM_001274441.2,2200,13,7,9
29377;NM_001274440.1,2200,13,7,9
29378;NM_001274442.1,2200,13,7,9
29379;NM_001043116.3,2200,28,11,19
2938;NM_001298486.1,2200,21,22,23
29380;NM_001274444.1,2200,28,11,19
29381;NM_079180.4,2200,28,11,19
29382;NM_168033.3,2200,28,11,19
29383;NM_001202113.2,2200,28,11,19
29384;NM_001043117.3,2200,14,8,9
29385;NM_001043119.3,2200,14,8,9
29386;NM_001043120.3,2200,14,8,9
29387;NM_168034.3,2200,14,8,9
29388;NM_168035.2,2200,14,8,9
29389;NM_001043118.3,2200,35,17,18
2939;NM_078683.3,2200,21,22,23
29390;NM_001169869.2,2200,35,17,18
29391;NM_168036.3,2200,35,17,18
29392;NM_001043121.2,2200,68,42,47
29393;NR_002270.1,2200,45,45,33
29394;NM_001144409.2,2200,37,49,36
29395;NM_001144410.2,2200,37,49,36
29396;NM_139564.2,2200,52,52,45
29397;NM_001104023.2,2200,7,2,7
29398;NM_001259676.2,2200,0,0,0
29399;NR_048225.1,2200,0,0,0
294;NM_001297788.1,2200,12,10,7
2940;NM_133102.3,2200,33,34,34
29400;NR_048226.1,2200,0,0,0
29401;NR_124773.1,2200,0,1,2
29402;NM_001259677.1,2200,5,2,4
29403;NM_001300001.1,2200,5,2,4
29404;NM_168040.2,2200,2,13,6
29405;NM_139573.2,2200,63,52,67
29406;NM_139575.3,2200,48,41,64
29407;NM_206269.3,2200,48,41,64
29408;NM_001202115.2,2200,369,323,290
29409;NM_079181.4,2200,369,323,290
2941;NM_133104.3,2200,58,54,39
29410;NM_001104027.2,2200,1429,1305,1305
29411;NM_001274447.1,2200,1429,1305,1305
29412;NM_001274448.1,2200,1429,1305,1305
29413;NM_001274449.1,2200,1429,1305,1305
29414;NM_080026.3,2200,1429,1305,1305
29415;NM_206270.2,2200,1429,1305,1305
29416;NM_206271.2,2200,23,30,25
29417;NM_001104026.2,2200,200,213,202
29418;NM_001274450.1,2200,6,4,5
29419;NM_001274451.1,2200,6,4,5
2942;NM_133106.3,2200,243,204,168
29420;NM_079183.3,2200,6,4,5
29421;NM_168042.2,2200,6,4,5
29422;NM_133165.2,2200,41,52,47
29423;NM_001274452.1,2200,114,115,113
29424;NM_001274453.1,2200,47,39,44
29425;NM_139577.3,2200,47,39,44
29426;NM_139579.3,2200,774,704,636
29427;NM_139580.3,2200,233,167,170
29428;NR_003122.1,2200,31,20,29
29429;NR_073912.1,2200,6,7,7
2943;NM_001272765.1,2200,55,65,66
29430;NM_001274456.2,2200,1476,1344,1331
29431;NM_139584.2,2200,1480,1349,1336
29432;NM_139585.3,2200,137,120,131
29433;NM_001274460.1,2200,0,1,0
29434;NM_079187.5,2200,32,42,37
29435;NM_001274461.1,2200,32,42,37
29436;NM_001259679.2,2200,11,4,4
29437;NM_139589.3,2200,11,4,4
29438;NM_001259680.2,2200,6,5,6
29439;NM_079188.3,2200,5,5,6
2944;NM_167637.2,2200,55,65,66
29440;NM_139590.4,2200,11,16,9
29441;NM_001316436.1,2200,11,16,9
29442;NM_168048.2,2200,121,122,104
29443;NM_001259681.1,2200,7,3,14
29444;NM_168049.2,2200,7,3,14
29445;NM_079189.4,2200,12,6,16
29446;NM_001031934.1,2200,12,19,8
29447;NM_168050.3,2200,12,20,8
29448;NM_168051.3,2200,12,20,8
29449;NM_001031935.2,2200,7,7,3
2945;NM_001370011.1,2200,93,91,81
29450;NM_168052.3,2200,6,11,7
29451;NM_139595.3,2200,164,139,182
29452;NM_139596.3,2200,43,37,20
29453;NM_144446.2,2200,280,232,239
29454;NM_001274465.1,2200,269,223,232
29455;NM_080071.3,2200,0,2,2
29456;NM_168054.2,2200,114,82,115
29457;NM_001169870.1,2200,90,71,102
29458;NM_001259682.1,2200,400,394,400
29459;NM_139598.4,2200,400,394,400
2946;NM_144236.3,2200,93,91,81
29460;NM_001259683.1,2200,400,394,400
29461;NM_001300003.1,2200,185,185,194
29462;NM_139599.2,2200,3540,3505,3576
29463;NM_168060.3,2200,260,270,257
29464;NM_139601.4,2200,260,270,257
29465;NM_139602.3,2200,245,226,223
29466;NM_079193.4,2200,2023,1838,1856
29467;NM_079194.2,2200,356,275,336
29468;NM_001274476.1,2200,255,206,249
29469;NM_168065.2,2200,45,36,50
2947;NM_133108.3,2200,93,91,81
29470;NM_001274477.1,2200,19,10,18
29471;NM_139605.2,2200,19,10,18
29472;NM_139608.4,2200,24,21,17
29473;NM_144077.3,2200,152,134,156
29474;NM_079196.3,2200,166,146,151
29475;NM_168067.2,2200,166,146,151
29476;NM_001202119.2,2200,333,294,297
29477;NM_001259684.1,2200,333,294,297
29478;NM_139612.3,2200,333,294,297
29479;NM_001259685.1,2200,313,274,274
2948;NM_133110.3,2200,259,260,300
29480;NM_139618.4,2200,6,3,6
29481;NM_168071.1,2200,3,0,6
29482;NM_139620.2,2200,10,7,9
29483;NM_057677.4,2200,112,84,91
29484;NM_139621.3,2200,52,48,40
29485;NM_139623.3,2200,60,46,43
29486;NM_001104029.2,2200,321,258,323
29487;NM_001104030.2,2200,321,258,323
29488;NM_139626.2,2200,375,307,399
29489;NM_001274482.1,2200,28,33,27
2949;NM_001298488.1,2200,259,260,300
29490;NM_139627.2,2200,28,33,27
29491;NM_139630.3,2200,50,63,49
29492;NM_001169875.1,2200,323,310,337
29493;NM_079199.3,2200,323,310,337
29494;NM_079200.5,2200,156,123,141
29495;NM_168076.2,2200,156,123,141
29496;NM_168077.3,2200,156,123,141
29497;NM_168075.2,2200,154,122,143
29498;NM_139632.3,2200,835,596,707
29499;NM_168080.2,2200,0,1,0
295;NM_001103382.2,2200,24,22,31
2950;NM_001298491.1,2200,101,117,108
29500;NM_001300005.1,2200,0,1,0
29501;NM_001259686.2,2200,20,20,18
29502;NM_168081.3,2200,20,20,18
29503;NR_124781.1,2200,29,34,36
29504;NM_001259694.2,2200,100,99,116
29505;NM_079201.5,2200,100,99,116
29506;NM_001014558.3,2200,79,76,84
29507;NM_139641.3,2200,4,11,9
29508;NM_176283.2,2200,4,11,9
29509;NM_001274485.1,2200,138,86,133
2951;NM_133112.2,2200,94,109,101
29510;NM_079202.4,2200,138,86,133
29511;NM_001104033.2,2200,115,95,115
29512;NM_001259695.1,2200,222,188,190
29513;NM_168084.2,2200,222,188,190
29514;NM_001259696.2,2200,138,89,114
29515;NM_168083.3,2200,138,89,114
29516;NM_139643.3,2200,234,184,231
29517;NM_168085.2,2200,1369,1369,1454
29518;NM_001104034.1,2200,1384,1378,1465
29519;NM_139644.3,2200,1326,1241,1241
2952;NM_133113.2,2200,91,102,82
29520;NM_168086.2,2200,85,91,81
29521;NM_079203.3,2200,85,91,81
29522;NM_139645.3,2200,1271,1310,1329
29523;NM_001144412.2,2200,1,3,0
29524;NM_001274486.1,2200,1,3,0
29525;NM_139646.2,2200,1,3,0
29526;NM_168088.3,2200,0,0,0
29527;NM_168089.3,2200,0,0,1
29528;NM_139651.2,2200,1,0,2
29529;NM_139652.2,2200,0,0,0
2953;NM_001103557.2,2200,91,102,82
29530;NM_139653.3,2200,3,1,2
29531;NM_139658.4,2200,52,40,59
29532;NM_168093.3,2200,52,40,59
29533;NM_001259697.2,2200,96,80,92
29534;NM_001104036.3,2200,97,79,92
29535;NM_139659.3,2200,97,79,92
29536;NM_001104035.2,2200,2,3,1
29537;NM_144080.3,2200,11,16,9
29538;NM_168095.3,2200,11,16,9
29539;NM_001274490.1,2200,38,41,39
2954;NM_001298492.1,2200,91,102,82
29540;NM_001274491.1,2200,38,41,39
29541;NM_001274492.1,2200,38,41,39
29542;NM_001300007.1,2200,38,41,39
29543;NM_139660.5,2200,38,41,39
29544;NM_001259698.1,2200,176,152,192
29545;NM_168096.3,2200,176,152,192
29546;NM_168098.3,2200,1,1,2
29547;NM_139661.4,2200,32,34,37
29548;NM_168100.3,2200,23,18,22
29549;NR_133168.1,2200,1,2,0
2955;NR_123954.1,2200,12,9,14
29550;NM_001104037.2,2200,16,22,31
29551;NM_001274496.1,2200,2,6,4
29552;NM_168102.3,2200,2,6,4
29553;NM_144452.2,2200,1,4,2
29554;NR_073913.1,2200,5,1,4
29555;NR_133169.1,2200,7,2,5
29556;NR_133170.1,2200,3,6,2
29557;NR_073915.1,2200,1,0,2
29558;NR_073916.1,2200,1,0,2
29559;NM_139671.2,2200,2,2,1
2956;NM_001272768.1,2200,3,6,7
29560;NR_124786.1,2200,8,6,5
29561;NR_124788.1,2200,3,3,3
29562;NR_124787.1,2200,3,3,3
29563;NM_139675.3,2200,69,57,60
29564;NM_139680.3,2200,0,0,0
29565;NM_001144413.2,2200,0,0,0
29566;NM_139681.2,2200,0,4,1
29567;NM_139682.1,2200,12,12,15
29568;NM_139683.3,2200,43,31,34
29569;NM_001300009.1,2200,43,31,34
2957;NM_133114.4,2200,3,6,7
29570;NM_001274505.2,2200,43,31,34
29571;NM_001382192.1,2200,43,31,34
29572;NR_124789.1,2200,10,3,6
29573;NM_139695.2,2200,3,3,2
29574;NM_144201.4,2200,3,0,0
29575;NM_001274507.1,2200,28,16,20
29576;NM_001274506.1,2200,68,59,45
29577;NM_139694.4,2200,68,59,45
29578;NR_124790.1,2200,205,185,169
29579;NM_139692.3,2200,235,198,209
2958;NM_001272769.1,2200,3,6,7
29580;NM_139690.4,2200,78,66,69
29581;NM_001274508.1,2200,219,167,177
29582;NM_001300010.1,2200,219,167,177
29583;NM_139688.4,2200,219,167,177
29584;NM_079208.3,2200,163,131,140
29585;NM_079207.4,2200,42,26,43
29586;NM_139699.4,2200,38,36,34
29587;NR_124792.1,2200,0,0,0
29588;NA,2200,0,0,0
29589;NA,2200,83,75,67
2959;NM_001298493.1,2200,4,7,7
29590;NM_001259708.2,2200,468,406,384
29591;NM_139701.2,2200,468,406,384
29592;NM_139703.4,2200,190,137,153
29593;NR_124793.1,2200,136,106,129
29594;NR_124795.1,2200,104,81,90
29595;NR_124794.1,2200,104,81,90
29596;NR_124797.1,2200,0,0,0
29597;NM_001104038.4,2200,10,10,11
29598;NM_001274512.2,2200,10,10,11
29599;NM_001144414.3,2200,20,19,14
296;NM_001144385.2,2200,24,22,31
2960;NM_001103558.2,2200,0,0,0
29600;NM_139708.3,2200,0,0,0
29601;NR_124799.1,2200,2,1,1
29602;NM_079934.3,2200,116,91,116
29603;NM_139715.6,2200,93,71,71
29604;NM_139717.3,2200,4,6,2
29605;NM_139720.3,2200,1,0,0
29606;NM_001300015.1,2200,1,0,0
29607;NM_176284.3,2200,111,81,68
29608;NM_001274513.1,2200,18,13,12
29609;NM_139725.3,2200,18,13,12
2961;NM_001298494.1,2200,0,0,0
29610;NM_001300016.1,2200,18,13,12
29611;NM_001274514.1,2200,15,12,8
29612;NM_001274515.1,2200,5,5,8
29613;NM_001274516.1,2200,65,73,70
29614;NM_139726.2,2200,1,0,0
29615;NM_001104048.2,2200,69,77,71
29616;NM_001104049.4,2200,69,77,71
29617;NM_001347764.1,2200,43,36,34
29618;NM_001347763.1,2200,43,36,34
29619;NM_001347802.1,2200,43,36,34
2962;NM_133116.2,2200,0,0,0
29620;NM_001104047.5,2200,71,87,80
29621;NM_001274517.3,2200,71,87,80
29622;NM_001300018.2,2200,71,87,80
29623;NM_001347801.1,2200,71,87,80
29624;NM_001274519.3,2200,71,87,80
29625;NM_168126.4,2200,345,407,369
29626;NM_001274518.2,2200,233,277,281
29627;NM_001104046.4,2200,98,88,108
29628;NM_079908.3,2200,98,88,108
29629;NM_206278.2,2200,98,88,108
2963;NM_133117.3,2200,1,0,0
29630;NM_001300019.1,2200,29,20,28
29631;NR_003857.1,2200,37,42,27
29632;NM_168129.4,2200,453,408,407
29633;NM_206279.4,2200,453,408,407
29634;NM_079213.4,2200,37,37,44
29635;NM_079214.4,2200,184,201,209
29636;NR_133174.1,2200,656,551,625
29637;NM_168132.3,2200,165,115,145
29638;NM_001259710.2,2200,134,107,123
29639;NM_001259711.2,2200,134,107,123
2964;NM_133118.4,2200,1,0,2
29640;NM_168135.2,2200,79,91,82
29641;NM_139729.3,2200,79,91,82
29642;NM_168133.2,2200,72,93,85
29643;NM_168134.2,2200,72,93,85
29644;NM_001316476.1,2200,58,61,69
29645;NM_001031938.3,2200,58,61,69
29646;NM_001031939.3,2200,58,61,69
29647;NM_001031940.2,2200,58,61,69
29648;NM_001031941.2,2200,58,61,69
29649;NM_001347759.1,2200,58,61,69
2965;NR_123955.1,2200,9,4,6
29650;NM_001031942.2,2200,59,73,72
29651;NM_001144421.2,2200,153,159,160
29652;NM_168141.2,2200,32,36,20
29653;NM_168142.2,2200,36,37,25
29654;NM_001274522.1,2200,246,192,228
29655;NM_001274523.1,2200,246,192,228
29656;NM_139733.2,2200,246,192,228
29657;NM_139735.4,2200,0,0,0
29658;NM_001274524.1,2200,1,0,1
29659;NM_139736.2,2200,1,0,1
2966;NR_123956.1,2200,1,0,0
29660;NM_001274525.1,2200,0,1,2
29661;NM_139737.2,2200,0,1,2
29662;NM_139739.2,2200,4,4,6
29663;NM_168144.3,2200,4,12,1
29664;NM_001274526.1,2200,6,1,1
29665;NM_001104052.2,2200,6,1,1
29666;NR_124803.1,2200,48,57,44
29667;NM_168147.2,2200,93,80,82
29668;NM_001274527.1,2200,90,61,70
29669;NM_001014569.4,2200,209,167,184
2967;NM_133127.3,2200,75,73,65
29670;NM_001259713.3,2200,209,167,184
29671;NM_001274528.2,2200,209,167,184
29672;NM_001014566.1,2200,148,109,115
29673;NM_001014567.2,2200,101,77,82
29674;NM_001014568.1,2200,169,122,130
29675;NM_168153.2,2200,29,38,33
29676;NM_079220.2,2200,0,0,0
29677;NR_124806.1,2200,0,0,0
29678;NM_139754.2,2200,0,1,0
29679;NM_139755.3,2200,0,1,1
2968;NM_001272770.2,2200,72,55,42
29680;NM_139756.3,2200,1,0,1
29681;NM_139757.2,2200,1,0,1
29682;NM_080043.3,2200,5,10,10
29683;NM_001274531.1,2200,5,10,10
29684;NR_124807.1,2200,0,1,0
29685;NM_139759.2,2200,2,0,1
29686;NM_139762.3,2200,8,10,8
29687;NM_139763.3,2200,59,64,63
29688;NM_001274532.1,2200,125,134,132
29689;NM_001274533.1,2200,125,134,132
2969;NM_206789.2,2200,72,55,42
29690;NM_139765.4,2200,125,134,132
29691;NM_139766.2,2200,76,89,74
29692;NM_001300023.1,2200,76,89,74
29693;NM_001274535.1,2200,139,124,122
29694;NM_001274536.1,2200,139,124,122
29695;NM_139767.2,2200,139,124,122
29696;NM_001274534.2,2200,139,124,122
29697;NM_139770.4,2200,88,67,63
29698;NM_168154.3,2200,88,67,63
29699;NM_168155.3,2200,88,67,63
297;NM_079901.4,2200,24,22,31
2970;NM_001298499.1,2200,2,1,2
29700;NM_001144422.2,2200,99,77,90
29701;NM_001316444.1,2200,99,77,90
29702;NM_001316445.1,2200,99,77,90
29703;NM_168156.2,2200,99,77,90
29704;NM_079221.3,2200,18,18,9
29705;NR_133177.2,2200,64,68,64
29706;NR_167797.1,2200,64,68,64
29707;NR_133176.2,2200,64,68,64
29708;NR_167798.1,2200,64,68,64
29709;NR_167800.1,2200,64,68,64
2971;NM_133129.2,2200,7,7,5
29710;NR_167799.1,2200,12,9,16
29711;NM_057930.4,2200,0,1,0
29712;NM_001274537.1,2200,0,1,0
29713;NM_057931.5,2200,21,15,18
29714;NM_176291.3,2200,47,45,38
29715;NA,2200,0,0,0
29716;NM_080075.3,2200,0,1,0
29717;NM_057932.3,2200,0,1,0
29718;NM_139774.1,2200,0,0,0
29719;NM_139775.2,2200,0,0,0
2972;NM_133130.3,2200,21,29,28
29720;NM_139777.2,2200,278,231,259
29721;NM_001274542.1,2200,278,231,259
29722;NM_001259715.2,2200,105,82,77
29723;NM_001259716.2,2200,96,72,70
29724;NM_139779.3,2200,64,69,73
29725;NM_168160.2,2200,311,221,237
29726;NM_001274543.1,2200,311,221,237
29727;NM_058020.4,2200,311,221,237
29728;NM_168161.2,2200,308,217,233
29729;NM_139781.1,2200,540,539,515
2973;NM_001272771.1,2200,28,24,23
29730;NM_001316477.1,2200,4,4,8
29731;NM_001259717.2,2200,0,3,2
29732;NR_124813.1,2200,0,0,0
29733;NM_168163.1,2200,0,0,0
29734;NM_168164.3,2200,0,0,1
29735;NM_168165.2,2200,0,0,1
29736;NM_001169882.1,2200,8,3,4
29737;NM_139788.3,2200,3,0,3
29738;NM_139790.3,2200,55,61,44
29739;NM_001169883.3,2200,63,56,46
2974;NM_133132.2,2200,28,24,23
29740;NM_079222.5,2200,63,56,46
29741;NR_133179.1,2200,4,10,10
29742;NM_168168.1,2200,1,1,1
29743;NM_001259718.1,2200,209,196,171
29744;NM_206280.2,2200,209,196,171
29745;NM_001300025.1,2200,209,196,171
29746;NM_168169.3,2200,209,196,171
29747;NM_168170.2,2200,209,196,171
29748;NM_206281.2,2200,209,196,171
29749;NM_206282.2,2200,209,196,171
2975;NM_133136.3,2200,0,1,0
29750;NM_144449.4,2200,209,196,171
29751;NM_168172.2,2200,0,0,0
29752;NM_139793.2,2200,11,8,5
29753;NM_001370050.1,2200,69,73,72
29754;NM_139794.3,2200,69,73,72
29755;NM_206283.2,2200,60,72,60
29756;NM_168174.3,2200,14,15,10
29757;NM_168173.2,2200,13,15,13
29758;NM_057507.4,2200,13,8,9
29759;NR_124816.1,2200,0,0,0
2976;NM_133137.3,2200,0,0,2
29760;NR_124817.1,2200,0,0,0
29761;NM_139797.4,2200,21,39,42
29762;NM_001274550.1,2200,1,2,0
29763;NR_124820.1,2200,1,3,2
29764;NM_139800.3,2200,93,106,89
29765;NM_001274553.1,2200,96,106,86
29766;NM_001169884.2,2200,64,54,72
29767;NM_001316454.1,2200,64,54,72
29768;NM_001316455.1,2200,64,54,72
29769;NM_079224.5,2200,64,54,72
2977;NM_001298502.1,2200,0,0,2
29770;NM_001300028.1,2200,64,54,72
29771;NM_139803.3,2200,0,1,1
29772;NR_124826.1,2200,0,2,0
29773;NM_139804.2,2200,21,22,21
29774;NM_001274559.1,2200,21,22,21
29775;NM_001274560.1,2200,21,22,21
29776;NM_001274561.1,2200,21,22,21
29777;NM_001104056.2,2200,154,170,171
29778;NM_001274563.1,2200,1384,1396,1403
29779;NM_001274564.1,2200,1192,1229,1251
2978;NM_001272772.1,2200,3,1,0
29780;NM_139806.3,2200,1139,1181,1202
29781;NM_080019.3,2200,118,91,95
29782;NM_139810.3,2200,131,96,117
29783;NR_001944.2,2200,21,26,12
29784;NM_079226.3,2200,0,0,0
29785;NM_001169885.2,2200,45,37,49
29786;NM_001169887.2,2200,45,37,49
29787;NM_001169890.2,2200,45,37,49
29788;NM_001169891.2,2200,45,37,49
29789;NM_001169892.2,2200,45,37,49
2979;NM_133138.2,2200,3,1,0
29790;NM_001169893.2,2200,45,37,49
29791;NM_001259722.1,2200,45,37,49
29792;NM_001300032.1,2200,45,37,49
29793;NM_001300033.1,2200,45,37,49
29794;NM_001169886.2,2200,187,183,180
29795;NM_001169888.2,2200,187,183,180
29796;NM_001169889.2,2200,187,183,180
29797;NM_176293.3,2200,187,183,180
29798;NM_001300031.1,2200,187,183,180
29799;NM_176294.5,2200,187,183,180
298;NM_001272149.2,2200,72,62,58
2980;NM_133140.3,2200,12,13,13
29800;NM_001259723.1,2200,71,44,63
29801;NM_139817.3,2200,35,22,26
29802;NM_168187.2,2200,35,22,26
